Rented Bike Count,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,DateTime,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
321,-0.9865021,1.2167103,-0.98906416,-1.8508835,-0.41914013,-0.1831603,-0.13179988,1.430962,False,True,2017-12-07 10:00:00,0.0,0.0,0.0,1.0
333,-0.8860344,0.5291298,-0.02403749,-1.3297282,-0.5263408,0.07009267,-0.13179988,1.2019831,False,True,2017-12-07 11:00:00,0.0,0.0,0.0,1.0
431,-0.7688222,0.3326782,0.6514812,-0.9927035,-0.48039767,0.47299513,-0.13179988,0.515046,False,True,2017-12-07 12:00:00,0.0,0.0,0.0,1.0
394,-0.73533297,-1.0424829,1.3269997,0.54281396,-1.024058,0.65717906,-0.13179988,-0.1718911,False,True,2017-12-07 13:00:00,0.0,0.0,0.0,1.0
390,-0.71021605,-1.0915958,0.94098914,0.88477075,-1.0317152,0.5420641,-0.13179988,-0.1718911,False,True,2017-12-07 14:00:00,0.0,0.0,0.0,1.0
430,-0.7437053,-1.1407087,1.3269997,0.86339843,-1.0853156,0.31183413,-0.13179988,-0.1718911,False,True,2017-12-07 15:00:00,0.0,0.0,0.0,1.0
471,-0.81068367,-0.99337,1.1339945,0.62501514,-1.0546868,-0.06804532,-0.13179988,-0.1718911,False,True,2017-12-07 16:00:00,0.0,0.0,0.0,1.0
552,-0.9027791,-0.4040152,0.26547045,-0.0046456787,-0.86325705,-0.48245922,-0.13179988,-0.1718911,False,True,2017-12-07 17:00:00,0.0,0.0,0.0,1.0
795,-1.0199913,-0.6004668,0.94098914,0.19921318,-1.0470296,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-07 18:00:00,0.0,0.0,0.0,1.0
507,-1.1120867,-0.55135393,0.7479838,-0.27590948,-1.1006299,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-07 19:00:00,0.0,0.0,0.0,1.0
390,-1.1958097,-0.55135393,0.7479838,0.3011426,-1.1695446,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-07 20:00:00,0.0,0.0,0.0,1.0
402,-1.262788,-0.6004668,0.45847583,0.88477075,-1.2461165,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-07 21:00:00,0.0,0.0,0.0,1.0
389,-1.3046496,-0.502241,0.84448636,0.66940373,-1.2461165,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-07 22:00:00,0.0,0.0,0.0,1.0
259,-1.3465111,-0.4040152,0.36197302,0.74009675,-1.2384593,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-07 23:00:00,0.0,0.0,0.0,1.0
233,-1.3716282,-0.45312813,0.84448636,0.7499609,-1.2767452,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 00:00:00,0.0,0.0,0.0,1.0
230,-1.3883727,-0.4040152,0.7479838,0.7647571,-1.2767452,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 01:00:00,0.0,0.0,0.0,1.0
131,-1.4386065,-0.25667655,-0.6995562,0.79106146,-1.2614309,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 02:00:00,0.0,0.0,0.0,1.0
99,-1.480468,-0.30578947,-0.12054017,0.88970286,-1.3150312,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 03:00:00,0.0,0.0,0.0,1.0
71,-1.5223296,-0.25667655,0.6514812,0.82065386,-1.3380027,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 04:00:00,0.0,0.0,0.0,1.0
84,-1.5641911,-0.10933786,0.26547045,0.828874,-1.3150312,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 05:00:00,0.0,0.0,0.0,1.0
158,-1.5809357,-0.10933786,1.7130103,0.6841999,-1.3303456,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 06:00:00,0.0,0.0,0.0,1.0
387,-1.6227973,-0.060224965,-0.89256144,0.55761015,-1.3533171,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 07:00:00,0.0,0.0,0.0,1.0
780,-1.6646588,0.038000822,-0.89256144,0.2008572,-1.3533171,-0.6436202,-0.13179988,-0.1718911,False,True,2017-12-08 08:00:00,0.0,0.0,0.0,1.0
395,-1.6395417,-0.4040152,-0.79605883,0.09070766,-1.4911464,-0.39036727,-0.13179988,-0.1718911,False,True,2017-12-08 09:00:00,0.0,0.0,0.0,1.0
261,-1.5223296,-0.6986926,1.0374917,0.1301642,-1.5064609,0.07009267,-0.13179988,-0.1718911,False,True,2017-12-08 10:00:00,0.0,0.0,0.0,1.0
310,-1.3883727,-0.9442571,-0.31354555,0.260042,-1.5064609,0.41543764,-0.13179988,-0.1718911,False,True,2017-12-08 11:00:00,0.0,0.0,0.0,1.0
355,-1.2460434,-1.3862731,-0.31354555,0.4786971,-1.636633,0.65717906,-0.13179988,-0.1718911,False,True,2017-12-08 12:00:00,0.0,0.0,0.0,1.0
354,-1.2209265,-1.484499,0.072465084,0.8650425,-1.674919,0.7492711,-0.13179988,-0.1718911,False,True,2017-12-08 13:00:00,0.0,0.0,0.0,1.0
350,-1.1874374,-1.5336118,1.3269997,0.77133316,-1.6825762,0.63415605,-0.13179988,-0.1718911,False,True,2017-12-08 14:00:00,0.0,0.0,0.0,1.0
362,-1.1455759,-1.5827248,1.520005,0.8880588,-1.6825762,0.34636864,-0.13179988,-0.1718911,False,True,2017-12-08 15:00:00,0.0,0.0,0.0,1.0
401,-1.1706928,-1.6809506,1.6165078,0.9258713,-1.7744625,-0.0104878135,-0.13179988,-0.1718911,False,True,2017-12-08 16:00:00,0.0,0.0,0.0,1.0
500,-1.2795328,-1.3862731,0.94098914,0.9258713,-1.6596047,-0.44792473,-0.13179988,-0.1718911,False,True,2017-12-08 17:00:00,0.0,0.0,0.0,1.0
752,-1.3381388,-1.2389344,-0.5065508,0.9258713,-1.6213187,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 18:00:00,0.0,0.0,0.0,1.0
477,-1.3548834,-1.1407087,-0.60305345,0.9258713,-1.5830328,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 19:00:00,0.0,0.0,0.0,1.0
384,-1.3548834,-1.1898216,-0.21704286,0.9258713,-1.6060044,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 20:00:00,0.0,0.0,0.0,1.0
336,-1.3548834,-1.1407087,-1.1820695,0.9258713,-1.5830328,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 21:00:00,0.0,0.0,0.0,1.0
347,-1.3632557,-0.9442571,-0.5065508,0.9258713,-1.4911464,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 22:00:00,0.0,0.0,0.0,1.0
275,-1.3716282,-0.7478055,-0.79605883,0.9258713,-1.4069176,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-08 23:00:00,0.0,0.0,0.0,1.0
267,-1.3716282,-0.502241,-0.79605883,0.87161857,-1.2997167,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 00:00:00,0.0,0.0,0.0,1.0
296,-1.4218618,-0.45312813,-1.0855669,0.9258713,-1.3226885,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 01:00:00,0.0,0.0,0.0,1.0
237,-1.4720957,-0.4040152,-0.98906416,0.89792293,-1.34566,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 02:00:00,0.0,0.0,0.0,1.0
169,-1.4386065,-0.55135393,-1.0855669,0.91271913,-1.3762887,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 03:00:00,0.0,0.0,0.0,1.0
96,-1.4386065,-0.45312813,-0.98906416,0.9258713,-1.3380027,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 04:00:00,0.0,0.0,0.0,1.0
56,-1.4720957,-0.45312813,-0.89256144,0.9242273,-1.3686316,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 05:00:00,0.0,0.0,0.0,1.0
76,-1.5055848,-0.25667655,-0.79605883,0.88477075,-1.3226885,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 06:00:00,0.0,0.0,0.0,1.0
127,-1.5390742,-0.10933786,-0.89256144,0.8436702,-1.2997167,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 07:00:00,0.0,0.0,0.0,1.0
222,-1.5307019,-0.10933786,-0.98906416,0.82723,-1.2920597,-0.6436202,-0.13179988,-0.1718911,False,True,2017-12-09 08:00:00,0.0,0.0,0.0,1.0
291,-1.4720957,-0.502241,-0.6995562,0.57076234,-1.3839458,-0.39036727,-0.13179988,-0.1718911,False,True,2017-12-09 09:00:00,0.0,0.0,0.0,1.0
273,-1.262788,-0.7969184,-0.41004825,0.34388718,-1.3380027,0.047069695,-0.13179988,-0.1718911,False,True,2017-12-09 10:00:00,0.0,0.0,0.0,1.0
351,-1.0785974,-0.6495797,-0.60305345,0.10385984,-1.1159443,0.36939162,-0.13179988,-0.1718911,False,True,2017-12-09 11:00:00,0.0,0.0,0.0,1.0
427,-0.8776621,-0.89514416,-0.89256144,0.61186296,-1.062344,0.5535756,-0.13179988,-0.1718911,False,True,2017-12-09 12:00:00,0.0,0.0,0.0,1.0
431,-0.7520776,-1.0915958,0.26547045,0.43595248,-1.062344,0.64566755,-0.13179988,-0.1718911,False,True,2017-12-09 13:00:00,0.0,0.0,0.0,1.0
486,-0.6850991,-1.2880473,0.45847583,0.84038216,-1.1236014,0.565087,-0.13179988,-0.1718911,False,True,2017-12-09 14:00:00,0.0,0.0,0.0,1.0
569,-0.6432376,-1.3862731,0.26547045,0.8650425,-1.1542302,0.31183413,-0.13179988,-0.1718911,False,True,2017-12-09 15:00:00,0.0,0.0,0.0,1.0
546,-0.71021605,-1.2389344,-0.12054017,0.8650425,-1.1159443,-0.19467178,-0.13179988,-0.1718911,False,True,2017-12-09 16:00:00,0.0,0.0,0.0,1.0
481,-0.78556675,-1.0424829,0.072465084,0.8650425,-1.062344,-0.5400167,-0.13179988,-0.1718911,False,True,2017-12-09 17:00:00,0.0,0.0,0.0,1.0
384,-0.8692898,-0.8460313,-0.6995562,0.88312674,-1.0317152,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 18:00:00,0.0,0.0,0.0,1.0
275,-0.9530128,-0.502241,-1.2785721,0.72530055,-0.94748616,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 19:00:00,0.0,0.0,0.0,1.0
298,-1.011619,-0.35490236,-0.31354555,0.67597985,-0.93982893,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 20:00:00,0.0,0.0,0.0,1.0
321,-1.0869697,-0.15845075,-0.98906416,0.35703936,-0.9245146,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 21:00:00,0.0,0.0,0.0,1.0
289,-1.120459,-0.15845075,-1.0855669,0.3586834,-0.9551433,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 22:00:00,0.0,0.0,0.0,1.0
265,-1.0869697,-0.20756367,-0.41004825,0.21894144,-0.94748616,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-09 23:00:00,0.0,0.0,0.0,1.0
326,-1.095342,-0.15845075,-0.6995562,0.3159388,-0.93217176,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 00:00:00,0.0,0.0,0.0,1.0
280,-1.095342,-0.20756367,-1.1820695,0.50993353,-0.9551433,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 01:00:00,0.0,0.0,0.0,1.0
243,-1.0618528,-0.30578947,-0.98906416,0.47540903,-0.9628005,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 02:00:00,0.0,0.0,0.0,1.0
169,-1.0534805,-0.25667655,-1.1820695,0.51157755,-0.93217176,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 03:00:00,0.0,0.0,0.0,1.0
71,-1.0451082,-0.30578947,-0.12054017,0.6233711,-0.94748616,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 04:00:00,0.0,0.0,0.0,1.0
13,-1.0534805,0.77469426,-0.6995562,-2.0695386,-0.5952555,-0.65513176,-0.13179988,1.430962,False,True,2017-12-10 05:00:00,0.0,0.0,0.0,1.0
9,-1.120459,1.5605006,-0.79605883,-2.2125685,-0.45742607,-0.65513176,2.0842597,6.0105424,False,True,2017-12-10 06:00:00,0.0,0.0,0.0,1.0
20,-1.1120867,1.6587263,-0.60305345,-2.1632478,-0.42679736,-0.65513176,-0.13179988,8.987269,False,True,2017-12-10 07:00:00,0.0,0.0,0.0,1.0
35,-1.095342,1.5605006,-0.5065508,-1.740734,-0.43445453,-0.65513176,-0.13179988,9.2162485,False,True,2017-12-10 08:00:00,0.0,0.0,0.0,1.0
31,-1.0618528,1.5605006,-0.6995562,-1.8607477,-0.4038258,-0.65513176,1.2864782,9.674207,False,True,2017-12-10 09:00:00,0.0,0.0,0.0,1.0
19,-1.0367359,1.6096134,-1.2785721,-2.1270795,-0.37319702,-0.65513176,-0.13179988,9.674207,False,True,2017-12-10 10:00:00,0.0,0.0,0.0,1.0
58,-1.0032467,1.6587263,-0.79605883,-2.1369436,-0.3272539,-0.6205972,-0.13179988,8.75829,False,True,2017-12-10 11:00:00,0.0,0.0,0.0,1.0
119,-0.8860344,1.4622748,-1.3750747,-1.9593891,-0.27365357,-0.33280975,-0.13179988,6.926458,False,True,2017-12-10 12:00:00,0.0,0.0,0.0,1.0
182,-0.80231136,1.4131619,-0.60305345,-1.9840494,-0.21239607,-0.03351079,-0.13179988,4.6366677,False,True,2017-12-10 13:00:00,0.0,0.0,0.0,1.0
235,-0.72696066,1.3149362,-0.98906416,-1.8278673,-0.17411013,0.09311564,-0.13179988,3.0338151,False,True,2017-12-10 14:00:00,0.0,0.0,0.0,1.0
180,-0.51765305,0.2344524,2.6780372,-1.1866982,-0.30428234,-0.2522293,-0.13179988,2.117899,False,True,2017-12-10 15:00:00,0.0,0.0,0.0,1.0
214,-0.626493,0.6273556,1.7130103,-1.3395923,-0.27365357,-0.42490175,-0.13179988,0.9730039,False,True,2017-12-10 16:00:00,0.0,0.0,0.0,1.0
226,-0.7771945,0.3326782,2.4850318,-0.6178663,-0.48805484,-0.6205972,-0.13179988,0.74402493,False,True,2017-12-10 17:00:00,0.0,0.0,0.0,1.0
210,-0.91115135,0.13622662,1.230497,0.9258713,-0.6718273,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 18:00:00,0.0,0.0,0.0,1.0
181,-0.9446406,-0.25667655,2.1955237,0.9258713,-0.84028554,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 19:00:00,0.0,0.0,0.0,1.0
165,-1.0283636,-0.060224965,2.0990212,0.85024625,-0.84028554,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 20:00:00,0.0,0.0,0.0,1.0
167,-1.0785974,0.038000822,1.230497,0.6989962,-0.8479427,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 21:00:00,0.0,0.0,0.0,1.0
152,-1.1623205,-0.10933786,2.8710423,0.9258713,-0.97045773,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 22:00:00,0.0,0.0,0.0,1.0
148,-1.1958097,-0.7478055,2.4850318,0.9258713,-1.2537738,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-10 23:00:00,0.0,0.0,0.0,1.0
125,-1.287905,-0.9442571,1.6165078,0.9258713,-1.4222318,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 00:00:00,0.0,0.0,0.0,1.0
111,-1.3632557,-1.0915958,2.0025184,0.9258713,-1.5600611,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 01:00:00,0.0,0.0,0.0,1.0
67,-1.4302342,-1.1407087,1.6165078,0.9258713,-1.6442902,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 02:00:00,0.0,0.0,0.0,1.0
45,-1.4720957,-0.99337,0.6514812,0.9258713,-1.5983471,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 03:00:00,0.0,0.0,0.0,1.0
44,-1.5139573,-1.1407087,1.4235024,0.9258713,-1.7132049,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 04:00:00,0.0,0.0,0.0,1.0
86,-1.5474464,-0.99337,1.4235024,0.88312674,-1.6596047,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 05:00:00,0.0,0.0,0.0,1.0
136,-1.5725634,-0.9442571,1.1339945,0.8913469,-1.6596047,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 06:00:00,0.0,0.0,0.0,1.0
325,-1.5809357,-0.9442571,1.3269997,0.91929525,-1.6672618,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 07:00:00,0.0,0.0,0.0,1.0
653,-1.5809357,-0.99337,1.809513,0.9160072,-1.6902333,-0.6436202,-0.13179988,-0.1718911,False,True,2017-12-11 08:00:00,0.0,0.0,0.0,1.0
326,-1.5725634,-1.0915958,3.257053,0.828874,-1.7361766,-0.5400167,-0.13179988,-0.1718911,False,True,2017-12-11 09:00:00,0.0,0.0,0.0,1.0
212,-1.5223296,-1.2880473,2.6780372,0.9258713,-1.797434,0.05858118,-0.13179988,-0.1718911,False,True,2017-12-11 10:00:00,0.0,0.0,0.0,1.0
226,-1.4720957,-1.0915958,2.0025184,0.9258713,-1.6519475,0.4960181,-0.13179988,-0.1718911,False,True,2017-12-11 11:00:00,0.0,0.0,0.0,1.0
247,-1.5139573,-1.2389344,2.7745397,0.8814827,-1.7668053,0.79531705,-0.13179988,-0.1718911,False,True,2017-12-11 12:00:00,0.0,0.0,0.0,1.0
241,-1.5307019,-1.2880473,3.257053,0.90285504,-1.8050913,0.77229404,-0.13179988,-0.1718911,False,True,2017-12-11 13:00:00,0.0,0.0,0.0,1.0
253,-1.5307019,-1.3371602,2.2920263,0.83545005,-1.83572,0.64566755,-0.13179988,-0.1718911,False,True,2017-12-11 14:00:00,0.0,0.0,0.0,1.0
269,-1.5390742,-1.2389344,2.6780372,0.9258713,-1.7821198,0.40392616,-0.13179988,-0.1718911,False,True,2017-12-11 15:00:00,0.0,0.0,0.0,1.0
277,-1.5809357,-0.89514416,2.1955237,0.9258713,-1.6442902,-0.021999301,-0.13179988,-0.1718911,False,True,2017-12-11 16:00:00,0.0,0.0,0.0,1.0
361,-1.673031,-0.6986926,2.3885288,0.9258713,-1.636633,-0.44792473,-0.13179988,-0.1718911,False,True,2017-12-11 17:00:00,0.0,0.0,0.0,1.0
557,-1.7400094,-0.7478055,1.520005,0.9258713,-1.7132049,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 18:00:00,0.0,0.0,0.0,1.0
371,-1.7986157,-0.6495797,2.0990212,0.9258713,-1.7208622,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 19:00:00,0.0,0.0,0.0,1.0
254,-1.8572217,-0.45312813,2.0025184,0.9258713,-1.6902333,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 20:00:00,0.0,0.0,0.0,1.0
266,-1.8907108,-0.35490236,0.7479838,0.9258713,-1.6825762,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 21:00:00,0.0,0.0,0.0,1.0
222,-1.9325724,-0.4040152,1.230497,0.9258713,-1.7361766,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 22:00:00,0.0,0.0,0.0,1.0
174,-1.9744339,-0.25667655,-0.5065508,0.9258713,-1.7208622,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-11 23:00:00,0.0,0.0,0.0,1.0
133,-1.9995509,-0.35490236,-0.60305345,0.9258713,-1.7744625,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 00:00:00,0.0,0.0,0.0,1.0
127,-2.0162954,-0.35490236,-0.60305345,0.9258713,-1.7897768,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 01:00:00,0.0,0.0,0.0,1.0
95,-2.0414124,-0.4040152,-0.98906416,0.9258713,-1.8280628,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 02:00:00,0.0,0.0,0.0,1.0
54,-2.049785,-0.4040152,0.45847583,0.91765124,-1.83572,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 03:00:00,0.0,0.0,0.0,1.0
46,-2.049785,-0.55135393,0.36197302,0.8962789,-1.8893204,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 04:00:00,0.0,0.0,0.0,1.0
65,-2.049785,-0.6495797,1.0374917,0.8453142,-1.9276062,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 05:00:00,0.0,0.0,0.0,1.0
104,-2.0665293,-0.55135393,0.7479838,0.8814827,-1.9046346,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 06:00:00,0.0,0.0,0.0,1.0
280,-2.0916462,-0.4040152,0.55497843,0.8091457,-1.8740059,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 07:00:00,0.0,0.0,0.0,1.0
580,-2.1083908,-0.30578947,-0.41004825,0.78448534,-1.8510344,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 08:00:00,0.0,0.0,0.0,1.0
275,-2.0665293,-0.6004668,1.1339945,0.85353434,-1.9276062,-0.5400167,-0.13179988,-0.1718911,False,True,2017-12-12 09:00:00,0.0,0.0,0.0,1.0
184,-1.9576894,-0.6495797,1.520005,0.687488,-1.8510344,0.035558205,-0.13179988,-0.1718911,False,True,2017-12-12 10:00:00,0.0,0.0,0.0,1.0
201,-1.865594,-0.7969184,1.3269997,0.6217271,-1.83572,0.41543764,-0.13179988,-0.1718911,False,True,2017-12-12 11:00:00,0.0,0.0,0.0,1.0
228,-1.7734987,-1.1407087,1.1339945,0.87161857,-1.919949,0.65717906,-0.13179988,-0.1718911,False,True,2017-12-12 12:00:00,0.0,0.0,0.0,1.0
225,-1.6562865,-1.0424829,0.6514812,0.8518903,-1.7744625,0.7492711,-0.13179988,-0.1718911,False,True,2017-12-12 13:00:00,0.0,0.0,0.0,1.0
258,-1.5307019,-1.2880473,0.26547045,0.8107897,-1.8050913,0.63415605,-0.13179988,-0.1718911,False,True,2017-12-12 14:00:00,0.0,0.0,0.0,1.0
250,-1.5641911,-1.3862731,1.0374917,0.9258713,-1.8893204,0.40392616,-0.13179988,-0.1718911,False,True,2017-12-12 15:00:00,0.0,0.0,0.0,1.0
248,-1.5809357,-1.4353861,1.0374917,0.89792293,-1.9352635,0.012535161,-0.13179988,-0.1718911,False,True,2017-12-12 16:00:00,0.0,0.0,0.0,1.0
305,-1.6646588,-1.2880473,0.84448636,0.9258713,-1.9122919,-0.43641323,-0.13179988,-0.1718911,False,True,2017-12-12 17:00:00,0.0,0.0,0.0,1.0
529,-1.7232648,-1.0915958,-0.6995562,0.9258713,-1.8586916,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 18:00:00,0.0,0.0,0.0,1.0
350,-1.7651263,-0.7478055,-0.60305345,0.9258713,-1.7285193,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 19:00:00,0.0,0.0,0.0,1.0
260,-1.781871,-0.7969184,-0.6995562,0.9258713,-1.7668053,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 20:00:00,0.0,0.0,0.0,1.0
270,-1.8153602,-0.7478055,-0.31354555,0.9242273,-1.7744625,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 21:00:00,0.0,0.0,0.0,1.0
256,-1.8321048,-0.6495797,-0.41004825,0.9242273,-1.7438338,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 22:00:00,0.0,0.0,0.0,1.0
173,-1.8572217,-0.55135393,0.36197302,0.9258713,-1.7285193,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-12 23:00:00,0.0,0.0,0.0,1.0
168,-1.8739663,-0.502241,-0.41004825,0.91929525,-1.7208622,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 00:00:00,0.0,0.0,0.0,1.0
183,-1.9325724,-0.30578947,-0.12054017,0.92093927,-1.7055478,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 01:00:00,0.0,0.0,0.0,1.0
120,-1.9493171,-0.25667655,0.072465084,0.8420262,-1.6978906,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 02:00:00,0.0,0.0,0.0,1.0
79,-1.9911786,-0.15845075,0.072465084,0.7828413,-1.6978906,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 03:00:00,0.0,0.0,0.0,1.0
41,-2.03304,-0.011112073,-0.41004825,0.7729772,-1.6902333,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 04:00:00,0.0,0.0,0.0,1.0
68,-2.0414124,-0.011112073,-0.60305345,0.79928154,-1.6978906,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 05:00:00,0.0,0.0,0.0,1.0
109,-2.0749016,-0.060224965,-0.60305345,0.88312674,-1.7438338,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 06:00:00,0.0,0.0,0.0,1.0
310,-2.058157,-0.25667655,-0.12054017,0.9225833,-1.7897768,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 07:00:00,0.0,0.0,0.0,1.0
591,-2.03304,-0.55135393,1.520005,0.9258713,-1.8740059,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 08:00:00,0.0,0.0,0.0,1.0
340,-2.0079234,-0.6004668,1.6165078,0.8946349,-1.8740059,-0.5400167,-0.13179988,-0.1718911,False,True,2017-12-13 09:00:00,0.0,0.0,0.0,1.0
202,-1.8739663,-0.9442571,0.36197302,0.72036844,-1.9122919,0.035558205,-0.13179988,-0.1718911,False,True,2017-12-13 10:00:00,0.0,0.0,0.0,1.0
251,-1.7567542,-1.1407087,0.072465084,0.60693085,-1.9122919,0.4499721,-0.13179988,-0.1718911,False,True,2017-12-13 11:00:00,0.0,0.0,0.0,1.0
267,-1.6227973,-1.3862731,1.1339945,0.83545005,-1.9352635,0.6917135,-0.13179988,-0.1718911,False,True,2017-12-13 12:00:00,0.0,0.0,0.0,1.0
251,-1.5641911,-1.484499,1.1339945,0.74009675,-1.9505777,0.76078254,-0.13179988,-0.1718911,False,True,2017-12-13 13:00:00,0.0,0.0,0.0,1.0
240,-1.4720957,-1.5336118,1.1339945,0.7335206,-1.9046346,0.63415605,-0.13179988,-0.1718911,False,True,2017-12-13 14:00:00,0.0,0.0,0.0,1.0
240,-1.4888403,-1.5827248,1.3269997,0.74009675,-1.958235,0.36939162,-0.13179988,-0.1718911,False,True,2017-12-13 15:00:00,0.0,0.0,0.0,1.0
278,-1.4553511,-1.5827248,0.45847583,0.9258713,-1.9276062,-0.0104878135,-0.13179988,-0.1718911,False,True,2017-12-13 16:00:00,0.0,0.0,0.0,1.0
392,-1.5474464,-1.4353861,-0.02403749,0.9258713,-1.9046346,-0.44792473,-0.13179988,-0.1718911,False,True,2017-12-13 17:00:00,0.0,0.0,0.0,1.0
537,-1.6311694,-1.2389344,-0.60305345,0.9258713,-1.8586916,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 18:00:00,0.0,0.0,0.0,1.0
373,-1.6311694,-1.3371602,-0.12054017,0.9258713,-1.9122919,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 19:00:00,0.0,0.0,0.0,1.0
263,-1.7148925,-1.1407087,-0.89256144,0.9258713,-1.8740059,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 20:00:00,0.0,0.0,0.0,1.0
271,-1.7734987,-0.9442571,-0.6995562,0.9258713,-1.8280628,-0.65513176,-0.13179988,-0.1718911,False,True,2017-12-13 21:00:00,0.0,0.0,0.0,1.0
